"Year","Track"
"1946","aint that just like a woman"
"1946","full moon and empty arms"
"1946","i dont know why"
"1946","just asittin and arockin"
"1946","gee its good to hold you"
"1946","my best to you"
"1946","theres no one but you"
"1946","did you ever get that feeling in the moonlight"
"1946","i got the sun in the morning"
"1946","come rain or come shine"
"1946","whos sorry now"
"1946","doctor lawyer indian chief"
"1946","in the land of beginning again"
"1946","salute to glenn miller"
"1946","full moon and empty arms"
"1946","from this day forward"
"1946","the whiffenpoof song"
"1946","wave to me my lady"
"1946","the frim fram sauce"
"1946","if im lucky"
"1946","more than you know"
"1946","new spanish twostep"
"1946","cement mixer putti putti"
"1946","ugly chile youre some pretty doll"
"1946","linger in my arms a little longer baby"
"1946","just a little fond affection"
"1946","beware"
"1946","they say its wonderful"
"1946","rm blues"
"1946","the whiffenpoof song"
"1946","dont you remember me"
"1946","on the boardwalk in atlantic city"
"1946","my fickle eye"
"1946","ashby de la zooch"
"1946","night and day"
"1946","temptation"
"1946","youll never walk alone"
"1946","its a grand night for singing"
"1946","you make me feel so young"
"1946","clair de lune"
"1946","something old something new"
"1946","winter wonderland"
"1946","the woodchuck song"
"1946","theres no one but you"
"1946","who told you that lie"
"1946","my heart belongs to daddy"
"1946","a garden in the rain"
"1946","why does it get so late so early"
"1946","the house i live in"
"1946","come rain or come shine"
"1946","love on a greyhound bus"
"1946","theres good blues tonight"
"1946","begin the beguine"
"1946","easter parade"
"1946","im glad i waited for you"
"1946","coax me a little bit"
"1946","without you"
"1946","wait and see"
"1946","well gather lilacs"
"1946","divorce me cod"
"1945","rum and cocacola"
"1945","till the end of time"
"1945","sentimental journey"
"1945","on the atchison topeka and santa fe"
"1945","my dreams are getting better all the time"
"1945","there ive said it again"
"1945","i cant begin to tell you"
"1945","chickery chick"
"1945","its been a long long time"
"1945","im beginning to see the light"
"1945","accenttchuate the positive"
"1945","its been a long long time"
"1945","white christmas"
"1945","candy"
"1945","dream"
"1945","bellbottom trousers"
"1945","caldonia"
"1945","gotta be this or that"
"1945","ill buy that dream"
"1945","saturday night is the loneliest night of the week"
"1945","tampico"
"1945","accenttchuate the positive"
"1945","bell bottom trousers"
"1945","along the navajo trail"
"1945","ill buy that dream"
"1945","chopins polonaise"
"1945","sentimental journey"
"1945","my dreams are getting better all the time"
"1945","you belong to my heart"
"1945","till the end of time"
"1945","on the atchison topeka and santa fe"
"1945","if i loved you"
"1945","bell bottom trousers"
"1945","there goes that song again"
"1945","my dreams are getting better all the time"
"1945","till the end of time"
"1945","a little on the lonely side"
"1945","dont fence me in"
"1945","sentimental journey"
"1945","im gonna love that gal"
"1945","the trolley song"
"1945","waitin for the train to come in"
"1945","cocktails for two"
"1945","i dream of you"
"1945","rum and cocacola"
"1945","boogie woogie"
"1945","laura"
"1945","its been a long long time"
"1945","just a prayer away"
"1945","stuff like that there"
"1945","thats for me"
"1945","chloe"
"1945","it might as well be spring"
"1945","a little on the lonely side"
"1945","dream when youre feeling blue"
"1945","accenttchuate the positive"
"1945","laura"
"1945","candy"
"1945","yahtata yahtata talk talk talk"
"1945","im beginning to see the light"
"1945","white christmas"
"1945","laura"
"1945","caldonia boogie"
"1945","im beginning to see the light"
"1945","i wish"
"1945","thats for me"
"1945","it might as well be spring"
"1945","waitin for the train to come in"
"1945","gotta be this or that"
"1945","on the atchison topeka and the santa fe"
"1945","i wish i knew"
"1945","its been a long long time"
"1945","good good good thats youthats you"
"1945","saturday night is the loneliest night of the week"
"1945","bellbottom trousers"
"1945","you belong to my heart"
"1945","hong kong blues"
"1945","baia"
"1945","june is bustin out all over"
"1945","i dream of you"
"1945","who threw the whiskey in the well"
"1945","there goes that song again"
"1945","waitin for the train to come in"
"1945","bellbottom trousers"
"1945","theres no you"
"1945","there goes that song again"
"1945","the more i see you"
"1945","along the navajo trail"
"1945","along the navajo trail"
"1945","if i loved you"
"1945","lily belle"
"1945","all of a sudden my heart sings"
"1945","there ive said it again"
"1945","if i loved you"
"1945","twilight time"
"1945","candy"
"1945","dream"
"1945","the blond sailor"
"1945","if i loved you"
"1945","hong kong blues"
"1945","laura"
"1945","no can do"
"1945","ill buy that dream"
"1945"," pm"
"1945","dont fence me in"
"1945","the three caballeros"
"1945","opus no "
"1945","a cottage for sale"
"1945","i should care"
"1945","saturday night is the loneliest night in the week"
"1945","cant you read between the lines"
"1945","i dont care who knows it"
"1945","rum and cocacola"
"1945","sleigh ride in july"
"1945","a kiss goodnight"
"1945","there must be a way"
"1945","did you ever get that feeling in the moonlight"
"1945","tippin in"
"1945","laura"
"1945","evelina"
"1945","some sunday morning"
"1945","dont forget tonight tomorrow"
"1945","its only a paper moon"
"1945","gotta be this or that"
"1945","there must be a way"
"1945","a friend of yours"
"1945","on the atchison topeka and the santa fe"
"1945","im gonna love that guy"
"1945","youll never walk alone"
"1945","out of this world"
"1945","dont fence me in"
"1945","always"
"1945","and her tears flowed like wine"
"1945","walkin with my honey soon soon soon"
"1945","just a prayer away"
"1945","more and more"
"1945","always"
"1945","rosemary"
"1945","on the atcheson topeka and the santa fe"
"1945","you always hurt the one you love"
"1945","the honeydripper"
"1945","there goes that song again"
"1945","i dream of you"
"1945","nancy with the laughing face"
"1945","jimmys blues"
"1945","taint me"
"1945","its only a paper moon"
"1945","holiday for strings"
"1945","all of my life"
"1945","good good good thats youthats you"
"1945","cant you read between the lines"
"1945","i wanna get married"
"1945","all of my life"
"1945","stranger in town"
"1945","i should care"
"1945","five salted peanuts"
"1945","poor little rhode island"
"1945","close as pages in a book"
"1945","im wastin my tears on you"
"1945","bell bottom trousers"
"1945","i should care"
"1945","yahtata yahtata"
"1945","you cant get that no more"
"1945","horses dont bet on people"
"1945","love letters"
"1945","there ive said it again"
"1945","fishin for the moon"
"1945","hes home for a little while"
"1945","fuzzywuzzy"
"1945","caldonia"
"1945","here comes heaven again"
"1945","evry time we say goodbye"
"1945","my guys come back"
"1945","the more i see you"
"1945","there goes that song again"
"1945","accenttchuate the positive"
"1945","thats for me"
"1945","im gonna see my baby"
"1945","something sentimental"
"1945","chickery chick"
"1945","all of a sudden my heart sings"
"1945","robin hood"
"1945","confessin"
"1945","all of my life"
"1945","out of this world"
"1945","a kiss goodnight"
"1945","tooralooralooral"
"1945","the honeydripper"
"1945","in the middle of may"
"1945","dream"
"1945","meet me in st louis louis"
"1945","i should care"
"1945","northwest passage"
"1945","please no squeeza da banana"
"1945","shame on you"
"1945","put another chair at the table"
"1945","sleigh ride in july"
"1945","my guys come back"
"1945","lets take the long way home"
"1945","i dont want to love you like i do"
"1945","more and more"
"1945","sweet dreams sweetheart"
"1945","my baby said yes"
"1945","thats the stuff you gotta watch"
"1945","leave the dishes in the sink ma"
"1945","im making believe"
"1945","what makes the sunset"
"1945","tico tico"
"1945","a door will open"
"1945","sleigh ride in july"
"1945","candy"
"1945","what do you want to make those eyes at me for"
"1945","autumn serenade"
"1945","everytime"
"1945","one meat ball"
"1945","temptation"
"1945","like someone in love"
"1945","saturday night is the loneliest night in the week"
"1945","twilight time"
"1945","white christmas"
"1945","suprise party"
"1945","lily belle"
"1945","but i did"
"1945","sweetheart of all my dreams"
"1945","cant you read between the lines"
"1945","sioux city sue"
"1945","angelina"
"1945","counting the days"
"1945","promises"
"1945","stars in your eyes"
"1945","just a blue serge suit"
"1945","captain kidd"
"1945","on the sunny side of the street"
"1945","sleigh ride in july"
"1945","saturday night is the loneliest night in the week"
"1945","oh moytle"
"1945","arent you glad youre you"
"1945","candy"
"1945","the trolley song"
"1945","evelina"
"1945","if you are but a dream"
"1945","corns for my country"
"1945","a little on the lonely side"
"1945","moonlight in vermont"
"1945","on the sunny side of the street"
"1945","apple honey"
"1945","begin the beguine"
"1945","lover man oh where can you be"
"1945","guess ill hang my tears out to dry"
"1945","my funny valentine"
"1945","how deep is the ocean"
"1945","skyliner"
"1945","you came along from out of nowhere"
"1945","i fall in love too easily"
"1945","lets take the long way home"
"1945","i wonder"
"1945","chopins polonaise in a flat"
"1945","i didnt know about you"
"1945","the road to morocco"
"1945","one for my baby and one more for the road"
"1945","my heart sings"
"1945","strange music"
"1945","and there you are"
"1945","this heart of mine"
"1945","salt peanuts"
"1945","homesick  thats all"
"1944","swinging on a star"
"1944","shooshoo baby"
"1944","dont fence me in"
"1944","besame mucho"
"1944","ill get by as long as i have you"
"1944","a hot time in the town of berlin"
"1944","you always hurt the one you love"
"1944","san fernando valley"
"1944","my heart tells me"
"1944","i love you"
"1944","mairzy doats"
"1944","ill walk alone"
"1944","ill be seeing you"
"1944","gi jive"
"1944","into each life some rain must fall"
"1944","im making believe"
"1944","its lovelovelove"
"1944","holiday for strings"
"1944","is you is or is you aint my baby"
"1944","amor"
"1944","the trolley song"
"1944","long ago and far away"
"1944","is you is or is you aint ma baby"
"1944","time waits for no one"
"1944","theyre either too young or too old"
"1944","dont sweetheart me"
"1944","star eyes"
"1944","together"
"1944","poinciana song of the tree"
"1944","dance with a dolly with a hole in her stocking"
"1944","ill walk alone"
"1944","shoo shoo baby"
"1944","i couldnt sleep a wink last night"
"1944","tooralooralooral"
"1944","when they ask about you"
"1944","ill be seeing you"
"1944","cherry"
"1944","it had to be you"
"1944","and her tears flowed like wine"
"1944","the trolley song"
"1944","its lovelovelove"
"1944","no love no nothin"
"1944","my shining hour"
"1944","my ideal"
"1944","speak low when you speak love"
"1944","amor"
"1944","no love no nothin"
"1944","boogie woogie"
"1944","it had to be you"
"1944","long ago and far away"
"1944","i dream of you more than you dream i do"
"1944","white christmas"
"1944","long ago and far away"
"1944","dance with a dolly with a hole in her stocking"
"1944","ill walk alone"
"1944","good night wherever you are"
"1944","victory polka"
"1944","do nothin till you hear from me"
"1944","milkman keep those bottles quiet"
"1944","pretty kitty blue eyes"
"1944","his rocking horse ran away"
"1944","smoke on the water"
"1944","do nothin till you hear from me"
"1944","ill get by as long as i have you"
"1944","how many hearts have you broken"
"1944","together"
"1944","mairzy doats"
"1944","the dreamer"
"1944","white christmas"
"1944","i love you"
"1944","till then"
"1944","time waits for no one"
"1944","i love you"
"1944","straighten up and fly right"
"1944","long ago and far away"
"1944","mairzy doats"
"1944","blue rain"
"1944","dance with a dolly with a hole in her stocking"
"1944","straighten up and fly right"
"1944","how many hearts have you broken"
"1944","amor"
"1944","besame mucho"
"1944","how sweet you are"
"1944","the music stopped"
"1944","cowcow boogie"
"1944","milkman keep those bottles quiet"
"1944","the patty cake man"
"1944","it had to be you"
"1944","do nothin till you hear from me"
"1944","it could happen to you"
"1944","take it easy"
"1944","poinciana song of the tree"
"1944","cuban sugar mill"
"1944","we might as well forget it"
"1944","my ideal"
"1944","how blue the night"
"1944","long ago and far away"
"1944","someday ill meet you again"
"1944","always"
